Indent,Function,Type,Data
1,	Community_Living_St_Marys,----,"BPEL: 
```json
{
  ""$schema"": ""http://json-schema.org/draft-07/schema#"",
  ""type"": ""object"",
  ""properties"": {
    ""processFlow"": {
      ""type"": ""array"",
      ""items"": [
        {
          ""invoke"": {
            ""partnerLink"": ""Individual"",
            ""operation"": ""DiscloseConflict"",
            ""inputVariable"": ""ConflictDetails"",
            ""outputVariable"": ""DisclosureConfirmation"",
            ""description"": ""Duty to disclose any actual or potential conflicts of interest."",
            ""detailedDescription"": ""All individuals must disclose any conflicts of interest to the Executive Director or designated authority promptly.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""ExecutiveDirector"",
            ""operation"": ""ReviewConflict"",
            ""inputVariable"": ""DisclosureConfirmation"",
            ""outputVariable"": ""ReviewOutcome"",
            ""description"": ""Review disclosed conflicts to assess impact and determine actions."",
            ""detailedDescription"": ""The Executive Director reviews the disclosed conflict to assess its impact and decide on management or resolution actions.""
          }
        },
        {
          ""if"": {
            ""condition"": ""ConflictDisclosedAtMeeting"",
            ""activities"": [
              {
                ""invoke"": {
                  ""partnerLink"": ""Individual"",
                  ""operation"": ""DiscloseAtMeeting"",
                  ""inputVariable"": ""MeetingDetails"",
                  ""outputVariable"": ""MeetingDisclosureConfirmation"",
                  ""description"": ""Disclose conflict at the beginning of the meeting."",
                  ""detailedDescription"": ""If attending a meeting when the conflict becomes apparent, the individual must disclose the conflict at the beginning of the meeting.""
                }
              }
            ]
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""Individual"",
            ""operation"": ""AbstainFromParticipation"",
            ""inputVariable"": ""ConflictDetails"",
            ""outputVariable"": ""AbstentionConfirmation"",
            ""description"": ""Abstain from discussion, deliberation, or voting on the matter."",
            ""detailedDescription"": ""Once a conflict is disclosed, the individual will not participate in any discussion, deliberation, or voting on the matter.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""ExecutiveDirector"",
            ""operation"": ""DocumentConflict"",
            ""inputVariable"": ""ReviewOutcome"",
            ""outputVariable"": ""DocumentationConfirmation"",
            ""description"": ""Document the existence and resolution of the conflict."",
            ""detailedDescription"": ""The existence and resolution of any conflict of interest must be documented in the corporation’s records.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""Individual"",
            ""operation"": ""SignAnnualDisclosure"",
            ""inputVariable"": ""PolicyDetails"",
            ""outputVariable"": ""AnnualDisclosureConfirmation"",
            ""description"": ""Sign an annual disclosure statement."",
            ""detailedDescription"": ""All board members, staff members, and other key personnel must sign an annual disclosure statement affirming their understanding of and compliance with this policy.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""ExecutiveDirector"",
            ""operation"": ""EnforceDisciplinaryActions"",
            ""inputVariable"": ""ViolationDetails"",
            ""outputVariable"": ""DisciplinaryOutcome"",
            ""description"": ""Enforce disciplinary actions for policy violations."",
            ""detailedDescription"": ""Failure to disclose a conflict of interest or attempts to influence deliberations improperly will result in disciplinary actions, which may include removal from the board or termination of employment.""
          }
        }
      ]
    }
  },
  ""required"": [""processFlow""],
  ""additionalProperties"": false
}
```"
1,	Community_Living_St_Marys,----,"Policy Creator: 
Using the BPEL provided, create the procedure in English for this policy. Think step by step: ```json
{
  ""$schema"": ""http://json-schema.org/draft-07/schema#"",
  ""type"": ""object"",
  ""properties"": {
    ""processFlow"": {
      ""type"": ""array"",
      ""items"": [
        {
          ""invoke"": {
            ""partnerLink"": ""Individual"",
            ""operation"": ""DiscloseConflict"",
            ""inputVariable"": ""ConflictDetails"",
            ""outputVariable"": ""DisclosureConfirmation"",
            ""description"": ""Duty to disclose any actual or potential conflicts of interest."",
            ""detailedDescription"": ""All individuals must disclose any conflicts of interest to the Executive Director or designated authority promptly.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""ExecutiveDirector"",
            ""operation"": ""ReviewConflict"",
            ""inputVariable"": ""DisclosureConfirmation"",
            ""outputVariable"": ""ReviewOutcome"",
            ""description"": ""Review disclosed conflicts to assess impact and determine actions."",
            ""detailedDescription"": ""The Executive Director reviews the disclosed conflict to assess its impact and decide on management or resolution actions.""
          }
        },
        {
          ""if"": {
            ""condition"": ""ConflictDisclosedAtMeeting"",
            ""activities"": [
              {
                ""invoke"": {
                  ""partnerLink"": ""Individual"",
                  ""operation"": ""DiscloseAtMeeting"",
                  ""inputVariable"": ""MeetingDetails"",
                  ""outputVariable"": ""MeetingDisclosureConfirmation"",
                  ""description"": ""Disclose conflict at the beginning of the meeting."",
                  ""detailedDescription"": ""If attending a meeting when the conflict becomes apparent, the individual must disclose the conflict at the beginning of the meeting.""
                }
              }
            ]
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""Individual"",
            ""operation"": ""AbstainFromParticipation"",
            ""inputVariable"": ""ConflictDetails"",
            ""outputVariable"": ""AbstentionConfirmation"",
            ""description"": ""Abstain from discussion, deliberation, or voting on the matter."",
            ""detailedDescription"": ""Once a conflict is disclosed, the individual will not participate in any discussion, deliberation, or voting on the matter.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""ExecutiveDirector"",
            ""operation"": ""DocumentConflict"",
            ""inputVariable"": ""ReviewOutcome"",
            ""outputVariable"": ""DocumentationConfirmation"",
            ""description"": ""Document the existence and resolution of the conflict."",
            ""detailedDescription"": ""The existence and resolution of any conflict of interest must be documented in the corporation’s records.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""Individual"",
            ""operation"": ""SignAnnualDisclosure"",
            ""inputVariable"": ""PolicyDetails"",
            ""outputVariable"": ""AnnualDisclosureConfirmation"",
            ""description"": ""Sign an annual disclosure statement."",
            ""detailedDescription"": ""All board members, staff members, and other key personnel must sign an annual disclosure statement affirming their understanding of and compliance with this policy.""
          }
        },
        {
          ""invoke"": {
            ""partnerLink"": ""ExecutiveDirector"",
            ""operation"": ""EnforceDisciplinaryActions"",
            ""inputVariable"": ""ViolationDetails"",
            ""outputVariable"": ""DisciplinaryOutcome"",
            ""description"": ""Enforce disciplinary actions for policy violations."",
            ""detailedDescription"": ""Failure to disclose a conflict of interest or attempts to influence deliberations improperly will result in disciplinary actions, which may include removal from the board or termination of employment.""
          }
        }
      ]
    }
  },
  ""required"": [""processFlow""],
  ""additionalProperties"": false
}
```"
1,	Community_Living_St_Marys,----,"Policy: 
**Procedure for Managing Conflicts of Interest**

1. **Duty to Disclose Conflicts:**
   - All individuals, including board members, staff members, and other key personnel, must promptly disclose any actual or potential conflicts of interest.
   - This disclosure should be made to the Executive Director or the designated authority.
   - The individual must provide detailed information about the conflict, referred to as ""ConflictDetails.""

2. **Review of Disclosed Conflicts:**
   - Upon receiving a disclosure, the Executive Director or designated authority will review the conflict.
   - The review will assess the impact of the conflict and determine appropriate actions to manage or resolve it.
   - The outcome of this review is documented as ""ReviewOutcome.""

3. **Disclosure at Meetings:**
   - If a conflict of interest becomes apparent during a meeting, the individual must disclose it at the beginning of the meeting.
   - This step is conditional and only applies if the conflict is identified during a meeting.
   - The individual must provide ""MeetingDetails"" and receive ""MeetingDisclosureConfirmation.""

4. **Abstention from Participation:**
   - Once a conflict is disclosed, the individual must abstain from participating in any discussion, deliberation, or voting on the matter related to the conflict.
   - This ensures that the individual's conflict does not influence the decision-making process.
   - The abstention is confirmed as ""AbstentionConfirmation.""

5. **Documentation of Conflict:**
   - The Executive Director or designated authority must document the existence and resolution of the conflict in the corporation’s records.
   - This documentation ensures transparency and accountability.
   - The documentation process results in ""DocumentationConfirmation.""

6. **Annual Disclosure Statement:**
   - All board members, staff members, and other key personnel are required to sign an annual disclosure statement.
   - This statement affirms their understanding of and compliance with the conflict of interest policy.
   - The signing of this statement is confirmed as ""AnnualDisclosureConfirmation.""

7. **Enforcement of Disciplinary Actions:**
   - If an individual fails to disclose a conflict of interest or attempts to improperly influence deliberations, disciplinary actions will be enforced.
   - These actions may include removal from the board or termination of employment, as detailed in the CLSMA bylaws.
   - The enforcement process results in ""DisciplinaryOutcome.""

This procedure ensures that the Association operates with integrity by effectively managing conflicts of interest and maintaining public trust."
1,	Engineers_Canada,----,"Organization: 
Engineers_Canada"
1,	Engineers_Canada,----,"Policy: 
4.3.2 Conflict of interest guidelines (1) Board members and members of Board committees shall act at all times in the best interests of Engineers Canada. This means putting the interests of Engineers Canada ahead of any personal interest or the interest of any other person or entity. It also means performing their duties and transacting the affairs of the corporation in such a manner that promotes public confidence and trust in the integrity, objectivity and impartiality of the Board or Committee. (2) Board members and members of Board committees shall not use their Board or Committee position to obtain employment at Engineers Canada for themselves, family members, or close associates. Board and Committee members must resign from the Board or Board committee before applying for employment with Engineers Canada. (3) Board members and members of Board committees shall not directly or indirectly offer or accept cash payments, gifts, gratuities, privileges or other personal rewards, which are intended to influence the activities or affairs of Engineers Canada. Board members and members of Board committees may, however, give or receive modest gifts or hospitality as a matter of general and accepted business practice, provided the foregoing does not include cash or other negotiable instruments and provided all gifts or hospitality have been disclosed and properly accounted for. Engineers Canada Board Policy Manual Section 4: Role of the Board (4) Both prior to serving on the Board and during their term of office, Directors must openly disclose a potential, real or perceived conflict of interest as soon as the issue arises and before the Board or its committees deal with the matter at issue. (5) If a Director is not certain whether they are in a conflict of interest, the matter may be brought forward to the President or the Board for advice and guidance. (6) If there is any question or doubt about the existence of a real or perceived conflict of interest, the Board will determine by majority vote if a conflict of interest exists. The Director potentially involved in the conflict of interest shall be absent from the discussion and shall not vote on the question. (7) It is the responsibility of other Directors who are aware of a real, potential or perceived conflict of interest on the part of a fellow Director to raise the issue for clarification, first with the Director in question and, if still unresolved, with the President of the Board or the full Board. (8) The Director must declare the conflict in advance and, if decided by the Board, shall: a) abstain from participation in any discussion on the matter; b) not attempt to personally influence the outcome; c) refrain from voting on the matter; and, d) leave the meeting room for the duration of any discussion or vote. (9) The disclosure of a conflict of interest and decision as to whether a conflict exists shall be recorded in the minutes of the meeting. (10) Directors have an ongoing obligation to disclose conflicts of interest in accordance with s. 141 of the Canada Not-for-profit Corporations Act."
1,	Engineers_Canada,----,"Checker Prompt: 

You are a checker of policy and procedures. You look for errors and omissions. 

Here are some of the details you should include in a conflict of interest policy:
	A statement about an individual’s duty to disclose any conflicts of interest
	The process for reviewing potential conflicts of interest
	Details about disciplinary actions for violating the policy
	A disclosure statement that’s signed by all board members, staff members, and other key personnel each year
The policy should also should include the following details:
	A definition of what constitutes a conflict of interest
	Procedures for disclosing a conflict of interest to the appropriate leaders
	A requirement that the person with the conflict should not be present at or participate in deliberation or vote on the matter
	A prohibition against any attempt by the person to improperly influence the deliberation or voting on the matter related to the conflict
	A requirement that the existence and resolution of the conflict of interest be documented in the corporation’s records
	Procedures for disclosing, addressing, and documenting related transactions


Major errors are omissions which may be missing a step or phrases that are ambiguous or confusing. Minor errors are suggestions to improve the text. Review the following text and list the major and minor errors. 
4.3.2 Conflict of interest guidelines (1) Board members and members of Board committees shall act at all times in the best interests of Engineers Canada. This means putting the interests of Engineers Canada ahead of any personal interest or the interest of any other person or entity. It also means performing their duties and transacting the affairs of the corporation in such a manner that promotes public confidence and trust in the integrity, objectivity and impartiality of the Board or Committee. (2) Board members and members of Board committees shall not use their Board or Committee position to obtain employment at Engineers Canada for themselves, family members, or close associates. Board and Committee members must resign from the Board or Board committee before applying for employment with Engineers Canada. (3) Board members and members of Board committees shall not directly or indirectly offer or accept cash payments, gifts, gratuities, privileges or other personal rewards, which are intended to influence the activities or affairs of Engineers Canada. Board members and members of Board committees may, however, give or receive modest gifts or hospitality as a matter of general and accepted business practice, provided the foregoing does not include cash or other negotiable instruments and provided all gifts or hospitality have been disclosed and properly accounted for. Engineers Canada Board Policy Manual Section 4: Role of the Board (4) Both prior to serving on the Board and during their term of office, Directors must openly disclose a potential, real or perceived conflict of interest as soon as the issue arises and before the Board or its committees deal with the matter at issue. (5) If a Director is not certain whether they are in a conflict of interest, the matter may be brought forward to the President or the Board for advice and guidance. (6) If there is any question or doubt about the existence of a real or perceived conflict of interest, the Board will determine by majority vote if a conflict of interest exists. The Director potentially involved in the conflict of interest shall be absent from the discussion and shall not vote on the question. (7) It is the responsibility of other Directors who are aware of a real, potential or perceived conflict of interest on the part of a fellow Director to raise the issue for clarification, first with the Director in question and, if still unresolved, with the President of the Board or the full Board. (8) The Director must declare the conflict in advance and, if decided by the Board, shall: a) abstain from participation in any discussion on the matter; b) not attempt to personally influence the outcome; c) refrain from voting on the matter; and, d) leave the meeting room for the duration of any discussion or vote. (9) The disclosure of a conflict of interest and decision as to whether a conflict exists shall be recorded in the minutes of the meeting. (10) Directors have an ongoing obligation to disclose conflicts of interest in accordance with s. 141 of the Canada Not-for-profit Corporations Act."
1,	Engineers_Canada,----,"Checker: 
**Major Errors:**

1. **Definition of Conflict of Interest:** The policy does not provide a clear definition of what constitutes a conflict of interest. This is essential for ensuring that all board members and committee members understand what situations might lead to a conflict.

2. **Disciplinary Actions:** There are no details about disciplinary actions for violating the conflict of interest policy. This is important to ensure compliance and accountability.

3. **Annual Disclosure Statement:** The policy does not mention a requirement for a disclosure statement to be signed by all board members, staff members, and other key personnel each year. This is crucial for maintaining transparency and accountability.

4. **Procedures for Related Transactions:** The policy does not include procedures for disclosing, addressing, and documenting related transactions. This is necessary to ensure that all potential conflicts are managed appropriately.

**Minor Errors:**

1. **Ambiguity in Gift Acceptance:** The policy allows for the acceptance of ""modest gifts or hospitality"" but does not define what constitutes ""modest."" Providing a clearer guideline or threshold would help prevent misunderstandings.

2. **Documentation of Resolution:** While the policy states that the disclosure of a conflict of interest and the decision as to whether a conflict exists shall be recorded in the minutes, it does not explicitly state that the resolution of the conflict should also be documented in the corporation’s records. Adding this detail would enhance transparency.

3. **Clarification on Influence Prohibition:** The policy mentions that a Director should not attempt to personally influence the outcome, but it could be clearer by explicitly stating that any attempt to improperly influence deliberation or voting is prohibited.

4. **Scope of Policy:** The policy primarily addresses board members and committee members but does not explicitly mention staff members or other key personnel. Expanding the scope to include these groups would ensure comprehensive coverage."
1,	Engineers_Canada,----,"Fixer Prompt: 

Correct the Policy and re-write the policy fixing each of the problems
**Major Errors:**

1. **Definition of Conflict of Interest:** The policy does not provide a clear definition of what constitutes a conflict of interest. This is essential for ensuring that all board members and committee members understand what situations might lead to a conflict.

2. **Disciplinary Actions:** There are no details about disciplinary actions for violating the conflict of interest policy. This is important to ensure compliance and accountability.

3. **Annual Disclosure Statement:** The policy does not mention a requirement for a disclosure statement to be signed by all board members, staff members, and other key personnel each year. This is crucial for maintaining transparency and accountability.

4. **Procedures for Related Transactions:** The policy does not include procedures for disclosing, addressing, and documenting related transactions. This is necessary to ensure that all potential conflicts are managed appropriately.

**Minor Errors:**

1. **Ambiguity in Gift Acceptance:** The policy allows for the acceptance of ""modest gifts or hospitality"" but does not define what constitutes ""modest."" Providing a clearer guideline or threshold would help prevent misunderstandings.

2. **Documentation of Resolution:** While the policy states that the disclosure of a conflict of interest and the decision as to whether a conflict exists shall be recorded in the minutes, it does not explicitly state that the resolution of the conflict should also be documented in the corporation’s records. Adding this detail would enhance transparency.

3. **Clarification on Influence Prohibition:** The policy mentions that a Director should not attempt to personally influence the outcome, but it could be clearer by explicitly stating that any attempt to improperly influence deliberation or voting is prohibited.

4. **Scope of Policy:** The policy primarily addresses board members and committee members but does not explicitly mention staff members or other key personnel. Expanding the scope to include these groups would ensure comprehensive coverage."
1,	Engineers_Canada,----,"Fixed: 
**Revised Conflict of Interest Policy**

**4.3.2 Conflict of Interest Guidelines**

**Definition of Conflict of Interest:**
A conflict of interest arises when a board member, committee member, staff member, or other key personnel has a personal or financial interest that could improperly influence their judgment, decisions, or actions in the performance of their duties for Engineers Canada. This includes situations where personal, familial, or business relationships could interfere with the individual's ability to act in the best interests of Engineers Canada.

**Duty to Disclose:**
All board members, committee members, staff members, and other key personnel have a duty to disclose any potential, real, or perceived conflicts of interest as soon as the issue arises and before any related deliberation or decision-making occurs.

**Annual Disclosure Statement:**
Each year, all board members, staff members, and other key personnel must sign a disclosure statement affirming their understanding of this policy and disclosing any known conflicts of interest.

**Procedures for Disclosing Conflicts:**
1. Individuals must disclose conflicts to the President or the Board as soon as they arise.
2. If uncertain about a conflict, individuals may seek advice from the President or the Board.
3. The Board will review disclosures and determine by majority vote if a conflict exists.

**Participation Restrictions:**
Individuals with a conflict of interest must:
a) Abstain from participating in discussions or deliberations related to the conflict.
b) Not attempt to improperly influence the deliberation or voting on the matter.
c) Refrain from voting on the matter.
d) Leave the meeting room during discussions or votes on the matter.

**Documentation:**
The existence, disclosure, and resolution of conflicts of interest must be documented in the corporation’s records, including meeting minutes.

**Procedures for Related Transactions:**
All related transactions must be disclosed, addressed, and documented to ensure transparency and proper management of potential conflicts.

**Gift Acceptance:**
Board members, committee members, staff members, and other key personnel shall not directly or indirectly offer or accept cash payments, gifts, gratuities, privileges, or other personal rewards intended to influence the activities or affairs of Engineers Canada. Modest gifts or hospitality, defined as items or events valued at $100 or less, may be accepted as a matter of general and accepted business practice, provided they do not include cash or negotiable instruments and are disclosed and properly accounted for.

**Disciplinary Actions:**
Violations of this policy may result in disciplinary actions, including removal from the board or committee, termination of employment, or other appropriate measures as determined by the Board.

**Scope of Policy:**
This policy applies to all board members, committee members, staff members, and other key personnel of Engineers Canada.

**Ongoing Obligation:**
Directors and other key personnel have an ongoing obligation to disclose conflicts of interest in accordance with s. 141 of the Canada Not-for-profit Corporations Act."
1,	Engineers_Canada,----,"BPEL Creator: 

For the task outlined below write the business process flow for this task. Write the flow in BPEL using the agents. Output only the JSON in this format and in one JSON block.
Use this schema as output for the BPEL process flow. 


{
  ""$schema"": ""http://json-schema.org/draft-07/schema#"",
  ""type"": ""object"",
  ""properties"": {
    ""processFlow"": {
      ""type"": ""array"",
      ""items"": { ""$ref"": ""#/definitions/activity"" }
    }
  },
  ""required"": [""processFlow""],
  ""additionalProperties"": false,
  ""definitions"": {
    ""activity"": {
      ""oneOf"": [
        { ""$ref"": ""#/definitions/invokeActivity"" },
        { ""$ref"": ""#/definitions/ifActivity"" },
      ]
    },
    ""invokeActivity"": {
      ""type"": ""object"",
      ""properties"": {
        ""invoke"": {
          ""type"": ""object"",
          ""properties"": {
            ""partnerLink"": { ""type"": ""string"" },
            ""operation"": { ""type"": ""string"" },
            ""inputVariable"": { ""type"": ""string"" },
            ""outputVariable"": { ""type"": ""string"" },
            ""description"": { ""type"": ""string"" },
            ""detailedDescription"": { ""type"": ""string"" }
          },
          ""required"": [
            ""partnerLink"",
            ""operation"",
            ""inputVariable"",
            ""outputVariable"",
            ""description"",
            ""detailedDescription""
          ],
          ""additionalProperties"": false
        }
      },
      ""required"": [""invoke""],
      ""additionalProperties"": false
    },
    ""ifActivity"": {
      ""type"": ""object"",
      ""properties"": {
        ""if"": {
          ""type"": ""object"",
          ""properties"": {
            ""condition"": { ""type"": ""string"" },
            ""activities"": {
              ""type"": ""array"",
              ""items"": { ""$ref"": ""#/definitions/activity"" }
            }
          },
          ""required"": [""condition"", ""activities""],
          ""additionalProperties"": false
        }
      },
      ""required"": [""if""],
      ""additionalProperties"": false
    },
  },
}


where the command can be one of “invoke"" or “if”

Review each step and make sure it is clear what the inputs required are and what are the actions required and what are the outputs.

**Revised Conflict of Interest Policy**

**4.3.2 Conflict of Interest Guidelines**

**Definition of Conflict of Interest:**
A conflict of interest arises when a board member, committee member, staff member, or other key personnel has a personal or financial interest that could improperly influence their judgment, decisions, or actions in the performance of their duties for Engineers Canada. This includes situations where personal, familial, or business relationships could interfere with the individual's ability to act in the best interests of Engineers Canada.

**Duty to Disclose:**
All board members, committee members, staff members, and other key personnel have a duty to disclose any potential, real, or perceived conflicts of interest as soon as the issue arises and before any related deliberation or decision-making occurs.

**Annual Disclosure Statement:**
Each year, all board members, staff members, and other key personnel must sign a disclosure statement affirming their understanding of this policy and disclosing any known conflicts of interest.

**Procedures for Disclosing Conflicts:**
1. Individuals must disclose conflicts to the President or the Board as soon as they arise.
2. If uncertain about a conflict, individuals may seek advice from the President or the Board.
3. The Board will review disclosures and determine by majority vote if a conflict exists.

**Participation Restrictions:**
Individuals with a conflict of interest must:
a) Abstain from participating in discussions or deliberations related to the conflict.
b) Not attempt to improperly influence the deliberation or voting on the matter.
c) Refrain from voting on the matter.
d) Leave the meeting room during discussions or votes on the matter.

**Documentation:**
The existence, disclosure, and resolution of conflicts of interest must be documented in the corporation’s records, including meeting minutes.

**Procedures for Related Transactions:**
All related transactions must be disclosed, addressed, and documented to ensure transparency and proper management of potential conflicts.

**Gift Acceptance:**
Board members, committee members, staff members, and other key personnel shall not directly or indirectly offer or accept cash payments, gifts, gratuities, privileges, or other personal rewards intended to influence the activities or affairs of Engineers Canada. Modest gifts or hospitality, defined as items or events valued at $100 or less, may be accepted as a matter of general and accepted business practice, provided they do not include cash or negotiable instruments and are disclosed and properly accounted for.

**Disciplinary Actions:**
Violations of this policy may result in disciplinary actions, including removal from the board or committee, termination of employment, or other appropriate measures as determined by the Board.

**Scope of Policy:**
This policy applies to all board members, committee members, staff members, and other key personnel of Engineers Canada.

**Ongoing Obligation:**
Directors and other key personnel have an ongoing obligation to disclose conflicts of interest in accordance with s. 141 of the Canada Not-for-profit Corporations Act."
